ALELEX_ID	ALELEX_DESC	IDIOMA	DATA_INI	DATA_FIN	DESC_CA	DESC_ES	DESC_EN	F_PRINCIPAL	F_COMPLEMENT
1171	al·lèrgia al cacauet ||| al·lèrgia al fruit del cacauet (Arachis hypogaea)	ca	01012021		al·lèrgia al cacauet ||| al·lèrgia al fruit del cacauet (Arachis hypogaea)			al·lèrgia al cacauet	al·lèrgia al fruit del cacauet (Arachis hypogaea)
1172	al·lèrgia al cafè ||| al·lèrgia a la llavor del cafè (Coffea)	ca	01012021		al·lèrgia al cafè ||| al·lèrgia a la llavor del cafè (Coffea)			al·lèrgia al cafè	al·lèrgia a la llavor del cafè (Coffea)
1173	al·lèrgia al calamar (Loligo vulgaris) ||| al·lèrgia al calamars (Loligo vulgaris)	ca	01012021		al·lèrgia al calamar (Loligo vulgaris) ||| al·lèrgia al calamars (Loligo vulgaris)			al·lèrgia al calamar (Loligo vulgaris)	al·lèrgia al calamars (Loligo vulgaris)
1174	al·lèrgia al calcipotriol	ca	01012021		al·lèrgia al calcipotriol			al·lèrgia al calcipotriol	
1175	al·lèrgia al canreonat de potassi	ca	01012021		al·lèrgia al canreonat de potassi			al·lèrgia al canreonat de potassi	
1176	al·lèrgia al canyís (Phragmites australis) ||| al·lèrgia a la canya borda (Phragmites australis) ||| al·lèrgia a la canya-xiula (Phragmites australis) ||| al·lèrgia a la canyavera (Phragmites australis) ||| al·lèrgia a la canyeta (Phragmites australis) ||| al·lèrgia a la canyissa (Phragmites australis) ||| al·lèrgia a la milloca (Phragmites australis) ||| al·lèrgia al canyot (Phragmites australis) ||| al·lèrgia al senill (Phragmites australis) ||| al·lèrgia al senís (Phragmites australis)	ca	01012021		al·lèrgia al canyís (Phragmites australis) ||| al·lèrgia a la canya borda (Phragmites australis) ||| al·lèrgia a la canya-xiula (Phragmites australis) ||| al·lèrgia a la canyavera (Phragmites australis) ||| al·lèrgia a la canyeta (Phragmites australis) ||| al·lèrgia a la canyissa (Phragmites australis) ||| al·lèrgia a la milloca (Phragmites australis) ||| al·lèrgia al canyot (Phragmites australis) ||| al·lèrgia al senill (Phragmites australis) ||| al·lèrgia al senís (Phragmites australis)			al·lèrgia al canyís (Phragmites australis)	al·lèrgia a la canya borda (Phragmites australis) ||| al·lèrgia a la canya-xiula (Phragmites australis) ||| al·lèrgia a la canyavera (Phragmites australis) ||| al·lèrgia a la canyeta (Phragmites australis) ||| al·lèrgia a la canyissa (Phragmites australis) ||| al·lèrgia a la milloca (Phragmites australis) ||| al·lèrgia al canyot (Phragmites australis) ||| al·lèrgia al senill (Phragmites australis) ||| al·lèrgia al senís (Phragmites australis)
1177	al·lèrgia al caolí	ca	01012021		al·lèrgia al caolí			al·lèrgia al caolí	
1178	al·lèrgia al capoc ||| al·lèrgia a l'aràujia ||| al·lèrgia al miraguà	ca	01012021		al·lèrgia al capoc ||| al·lèrgia a l'aràujia ||| al·lèrgia al miraguà			al·lèrgia al capoc	al·lèrgia a l'aràujia ||| al·lèrgia al miraguà
1179	al·lèrgia al caqui ||| al·lèrgia al fruit del caquier (Diospyros kaki)	ca	01012021		al·lèrgia al caqui ||| al·lèrgia al fruit del caquier (Diospyros kaki)			al·lèrgia al caqui	al·lèrgia al fruit del caquier (Diospyros kaki)
1180	al·lèrgia al carabassó ||| al·lèrgia al carbassó ||| al·lèrgia al fruit de la carabassonera (Cucurbita pepo var. oblonga) ||| al·lèrgia al fruit de la carbassonera (Cucurbita pepo var. oblonga) ||| al·lèrgia al fruit del carabassó (Cucurbita pepo var. oblonga) ||| al·lèrgia al fruit del carbassó (Cucurbita pepo var. oblonga)	ca	01012021		al·lèrgia al carabassó ||| al·lèrgia al carbassó ||| al·lèrgia al fruit de la carabassonera (Cucurbita pepo var. oblonga) ||| al·lèrgia al fruit de la carbassonera (Cucurbita pepo var. oblonga) ||| al·lèrgia al fruit del carabassó (Cucurbita pepo var. oblonga) ||| al·lèrgia al fruit del carbassó (Cucurbita pepo var. oblonga)			al·lèrgia al carabassó	al·lèrgia al carbassó ||| al·lèrgia al fruit de la carabassonera (Cucurbita pepo var. oblonga) ||| al·lèrgia al fruit de la carbassonera (Cucurbita pepo var. oblonga) ||| al·lèrgia al fruit del carabassó (Cucurbita pepo var. oblonga) ||| al·lèrgia al fruit del carbassó (Cucurbita pepo var. oblonga)
1181	al·lèrgia al caragol sapenc (Helix aspersa) ||| al·lèrgia al cargol sapenc (Helix aspersa)	ca	01012021		al·lèrgia al caragol sapenc (Helix aspersa) ||| al·lèrgia al cargol sapenc (Helix aspersa)			al·lèrgia al caragol sapenc (Helix aspersa)	al·lèrgia al cargol sapenc (Helix aspersa)
1182	al·lèrgia al carbacol	ca	01012021		al·lèrgia al carbacol			al·lèrgia al carbacol	
1183	al·lèrgia al carbaril	ca	01012021		al·lèrgia al carbaril			al·lèrgia al carbaril	
1184	al·lèrgia al carbimazole	ca	01012021		al·lèrgia al carbimazole			al·lèrgia al carbimazole	
1185	al·lèrgia al carbó activat ||| al·lèrgia al carbó actiu	ca	01012021		al·lèrgia al carbó activat ||| al·lèrgia al carbó actiu			al·lèrgia al carbó activat	al·lèrgia al carbó actiu
1186	al·lèrgia al carbòmer 940	ca	01012021		al·lèrgia al carbòmer 940			al·lèrgia al carbòmer 940	
1187	al·lèrgia al carbonat de liti	ca	01012021		al·lèrgia al carbonat de liti			al·lèrgia al carbonat de liti	
1188	al·lèrgia al carboplatí	ca	01012021		al·lèrgia al carboplatí			al·lèrgia al carboplatí	
1189	al·lèrgia al carboprost	ca	01012021		al·lèrgia al carboprost			al·lèrgia al carboprost	
1190	al·lèrgia al cardamom ||| al·lèrgia a la llavor del cardamom (Elettaria cardamomum)	ca	01012021		al·lèrgia al cardamom ||| al·lèrgia a la llavor del cardamom (Elettaria cardamomum)			al·lèrgia al cardamom	al·lèrgia a la llavor del cardamom (Elettaria cardamomum)
1191	al·lèrgia al carisoprodol	ca	01012021		al·lèrgia al carisoprodol			al·lèrgia al carisoprodol	
1192	al·lèrgia al carteolol	ca	01012021		al·lèrgia al carteolol			al·lèrgia al carteolol	
1193	al·lèrgia al carvedilol	ca	01012021		al·lèrgia al carvedilol			al·lèrgia al carvedilol	
1194	al·lèrgia al castanyer bord (Aesculus hippocastanum) ||| al·lèrgia al castanyer d'Índia (Aesculus hippocastanum)	ca	01012021		al·lèrgia al castanyer bord (Aesculus hippocastanum) ||| al·lèrgia al castanyer d'Índia (Aesculus hippocastanum)			al·lèrgia al castanyer bord (Aesculus hippocastanum)	al·lèrgia al castanyer d'Índia (Aesculus hippocastanum)
1195	al·lèrgia al cautxú ||| al·lèrgia a la goma	ca	01012021		al·lèrgia al cautxú ||| al·lèrgia a la goma			al·lèrgia al cautxú	al·lèrgia a la goma
1196	al·lèrgia al cefaclor	ca	01012021		al·lèrgia al cefaclor			al·lèrgia al cefaclor	
1197	al·lèrgia al cefadroxil	ca	01012021		al·lèrgia al cefadroxil			al·lèrgia al cefadroxil	
1198	al·lèrgia al cefamandole	ca	01012021		al·lèrgia al cefamandole			al·lèrgia al cefamandole	
1199	al·lèrgia al ceftibutèn	ca	01012021		al·lèrgia al ceftibutèn			al·lèrgia al ceftibutèn	
1200	al·lèrgia al celiprolol	ca	01012021		al·lèrgia al celiprolol			al·lèrgia al celiprolol	
1201	al·lèrgia al cetilpiridini	ca	01012021		al·lèrgia al cetilpiridini			al·lèrgia al cetilpiridini	
1202	al·lèrgia al ciclandelat	ca	01012021		al·lèrgia al ciclandelat			al·lèrgia al ciclandelat	
1203	al·lèrgia al ciclobarbital ||| al·lèrgia a la ciclobarbitona	ca	01012021		al·lèrgia al ciclobarbital ||| al·lèrgia a la ciclobarbitona			al·lèrgia al ciclobarbital	al·lèrgia a la ciclobarbitona
1204	al·lèrgia al ciclofenil	ca	01012021		al·lèrgia al ciclofenil			al·lèrgia al ciclofenil	
1205	al·lèrgia al ciclopentolat	ca	01012021		al·lèrgia al ciclopentolat			al·lèrgia al ciclopentolat	
1206	al·lèrgia al cigró ||| al·lèrgia a la llavor de la cigronera (Cicer arietinum) ||| al·lèrgia a la llavor del cigró (Cicer arietinum) ||| al·lèrgia al ciuró	ca	01012021		al·lèrgia al cigró ||| al·lèrgia a la llavor de la cigronera (Cicer arietinum) ||| al·lèrgia a la llavor del cigró (Cicer arietinum) ||| al·lèrgia al ciuró			al·lèrgia al cigró	al·lèrgia a la llavor de la cigronera (Cicer arietinum) ||| al·lèrgia a la llavor del cigró (Cicer arietinum) ||| al·lèrgia al ciuró
1207	al·lèrgia al ciprofibrat	ca	01012021		al·lèrgia al ciprofibrat			al·lèrgia al ciprofibrat	
1208	al·lèrgia al cirerer (Prunus avium)	ca	01012021		al·lèrgia al cirerer (Prunus avium)			al·lèrgia al cirerer (Prunus avium)	
1209	al·lèrgia al cisplatí ||| al·lèrgia al CDDP	ca	01012021		al·lèrgia al cisplatí ||| al·lèrgia al CDDP			al·lèrgia al cisplatí	al·lèrgia al CDDP
1210	al·lèrgia al citalopram	ca	01012021		al·lèrgia al citalopram			al·lèrgia al citalopram	
1211	al·lèrgia al citrat d'orfenadrina ||| al·lèrgia al citrat de mefenamina	ca	01012021		al·lèrgia al citrat d'orfenadrina ||| al·lèrgia al citrat de mefenamina			al·lèrgia al citrat d'orfenadrina	al·lèrgia al citrat de mefenamina
1212	al·lèrgia al citrat de liti	ca	01012021		al·lèrgia al citrat de liti			al·lèrgia al citrat de liti	
1213	al·lèrgia al clavell d'espècia ||| al·lèrgia a la poncella deshidratada del claveller (Syzygium aromaticum) ||| al·lèrgia al clau d'espècia	ca	01012021		al·lèrgia al clavell d'espècia ||| al·lèrgia a la poncella deshidratada del claveller (Syzygium aromaticum) ||| al·lèrgia al clau d'espècia			al·lèrgia al clavell d'espècia	al·lèrgia a la poncella deshidratada del claveller (Syzygium aromaticum) ||| al·lèrgia al clau d'espècia
1214	al·lèrgia al clioquinol ||| al·lèrgia a la iodoclorohidroxiquinina ||| al·lèrgia a la iodoclorohidroxiquinolina	ca	01012021		al·lèrgia al clioquinol ||| al·lèrgia a la iodoclorohidroxiquinina ||| al·lèrgia a la iodoclorohidroxiquinolina			al·lèrgia al clioquinol	al·lèrgia a la iodoclorohidroxiquinina ||| al·lèrgia a la iodoclorohidroxiquinolina
1215	al·lèrgia al clobazam	ca	01012021		al·lèrgia al clobazam			al·lèrgia al clobazam	
1216	al·lèrgia al clobetasol	ca	01012021		al·lèrgia al clobetasol			al·lèrgia al clobetasol	
1217	al·lèrgia al clodronat sòdic	ca	01012021		al·lèrgia al clodronat sòdic			al·lèrgia al clodronat sòdic	
1218	al·lèrgia al clofibrat	ca	01012021		al·lèrgia al clofibrat			al·lèrgia al clofibrat	
1219	al·lèrgia al clometiazole	ca	01012021		al·lèrgia al clometiazole			al·lèrgia al clometiazole	
1220	al·lèrgia al clomifè	ca	01012021		al·lèrgia al clomifè			al·lèrgia al clomifè	
1221	al·lèrgia al clonazepam	ca	01012021		al·lèrgia al clonazepam			al·lèrgia al clonazepam	
1222	al·lèrgia al clopidogrel	ca	01012021		al·lèrgia al clopidogrel			al·lèrgia al clopidogrel	
1223	al·lèrgia al cloral ||| al·lèrgia a l'aldehid tricloroacètic ||| al·lèrgia al tricloroacetaldehid ||| al·lèrgia als sedants derivats del cloral	ca	01012021		al·lèrgia al cloral ||| al·lèrgia a l'aldehid tricloroacètic ||| al·lèrgia al tricloroacetaldehid ||| al·lèrgia als sedants derivats del cloral			al·lèrgia al cloral	al·lèrgia a l'aldehid tricloroacètic ||| al·lèrgia al tricloroacetaldehid ||| al·lèrgia als sedants derivats del cloral
1224	al·lèrgia al clorambucil	ca	01012021		al·lèrgia al clorambucil			al·lèrgia al clorambucil	
1225	al·lèrgia al cloramfenicol ||| al·lèrgia a la cloromicetina	ca	01012021		al·lèrgia al cloramfenicol ||| al·lèrgia a la cloromicetina			al·lèrgia al cloramfenicol	al·lèrgia a la cloromicetina
1226	al·lèrgia al clorazepat dipotàssic ||| al·lèrgia al clorazepat	ca	01012021		al·lèrgia al clorazepat dipotàssic ||| al·lèrgia al clorazepat			al·lèrgia al clorazepat dipotàssic	al·lèrgia al clorazepat
1227	al·lèrgia al clordiazepòxid	ca	01012021		al·lèrgia al clordiazepòxid			al·lèrgia al clordiazepòxid	
1228	al·lèrgia al clorhidrat d'isoetarina	ca	01012021		al·lèrgia al clorhidrat d'isoetarina			al·lèrgia al clorhidrat d'isoetarina	
1229	al·lèrgia al clorhidrat d'orfenadrina ||| al·lèrgia al clorhidrat de mefenamina	ca	01012021		al·lèrgia al clorhidrat d'orfenadrina ||| al·lèrgia al clorhidrat de mefenamina			al·lèrgia al clorhidrat d'orfenadrina	al·lèrgia al clorhidrat de mefenamina
1230	al·lèrgia al clorhidrat de bromhexina	ca	01012021		al·lèrgia al clorhidrat de bromhexina			al·lèrgia al clorhidrat de bromhexina	
1231	al·lèrgia al clorhidrat de clorhexidina-sulfat de neomicina	ca	01012021		al·lèrgia al clorhidrat de clorhexidina-sulfat de neomicina			al·lèrgia al clorhidrat de clorhexidina-sulfat de neomicina	
1232	al·lèrgia al clorhidrat de fenilpropanolamina	ca	01012021		al·lèrgia al clorhidrat de fenilpropanolamina			al·lèrgia al clorhidrat de fenilpropanolamina	
1233	al·lèrgia al clorhidrat de meclozina	ca	01012021		al·lèrgia al clorhidrat de meclozina			al·lèrgia al clorhidrat de meclozina	
1234	al·lèrgia al clorhidrat de piperidolat	ca	01012021		al·lèrgia al clorhidrat de piperidolat			al·lèrgia al clorhidrat de piperidolat	
1235	al·lèrgia al clorhidrat de terodilina	ca	01012021		al·lèrgia al clorhidrat de terodilina			al·lèrgia al clorhidrat de terodilina	
1236	al·lèrgia al clorhidrat de tetraciclina	ca	01012021		al·lèrgia al clorhidrat de tetraciclina			al·lèrgia al clorhidrat de tetraciclina	
1237	al·lèrgia al cloroxilenol	ca	01012021		al·lèrgia al cloroxilenol			al·lèrgia al cloroxilenol	
1238	al·lèrgia al clorprotixè	ca	01012021		al·lèrgia al clorprotixè			al·lèrgia al clorprotixè	
1239	al·lèrgia al clorur d'acetilcolina	ca	01012021		al·lèrgia al clorur d'acetilcolina			al·lèrgia al clorur d'acetilcolina	
1240	al·lèrgia al clorur de lacesina	ca	01012021		al·lèrgia al clorur de lacesina			al·lèrgia al clorur de lacesina	
1241	al·lèrgia al clotrimazole	ca	01012021		al·lèrgia al clotrimazole			al·lèrgia al clotrimazole	
1242	al·lèrgia al coco ||| al·lèrgia al fruit del cocoter (Cocos nucifera)	ca	01012021		al·lèrgia al coco ||| al·lèrgia al fruit del cocoter (Cocos nucifera)			al·lèrgia al coco	al·lèrgia al fruit del cocoter (Cocos nucifera)
1243	al·lèrgia al cogombre ||| al·lèrgia al fruit de la cogombrera (Cucumis sativus) ||| al·lèrgia al fruit del cogombre (Cucumis sativus)	ca	01012021		al·lèrgia al cogombre ||| al·lèrgia al fruit de la cogombrera (Cucumis sativus) ||| al·lèrgia al fruit del cogombre (Cucumis sativus)			al·lèrgia al cogombre	al·lèrgia al fruit de la cogombrera (Cucumis sativus) ||| al·lèrgia al fruit del cogombre (Cucumis sativus)
1244	al·lèrgia al colestipol	ca	01012021		al·lèrgia al colestipol			al·lèrgia al colestipol	
1245	al·lèrgia al colfosceril	ca	01012021		al·lèrgia al colfosceril			al·lèrgia al colfosceril	
1246	al·lèrgia al col·lagen	ca	01012021		al·lèrgia al col·lagen			al·lèrgia al col·lagen	
1247	al·lèrgia al col·liri d'hipromel·losa	ca	01012021		al·lèrgia al col·liri d'hipromel·losa			al·lèrgia al col·liri d'hipromel·losa	
1248	al·lèrgia al col·lodió	ca	01012021		al·lèrgia al col·lodió			al·lèrgia al col·lodió	
1249	al·lèrgia al comí de prat (Carum carvi) ||| al·lèrgia a l'alcaravia (Carum carvi)	ca	01012021		al·lèrgia al comí de prat (Carum carvi) ||| al·lèrgia a l'alcaravia (Carum carvi)			al·lèrgia al comí de prat (Carum carvi)	al·lèrgia a l'alcaravia (Carum carvi)
1250	al·lèrgia al complex vitamínic B ||| al·lèrgia a les vitamines B ||| al·lèrgia a les vitamines del complex B ||| al·lèrgia a les vitamines del grup B ||| al·lèrgia al complex de la vitamina B ||| al·lèrgia al grup de la vitamina B	ca	01012021		al·lèrgia al complex vitamínic B ||| al·lèrgia a les vitamines B ||| al·lèrgia a les vitamines del complex B ||| al·lèrgia a les vitamines del grup B ||| al·lèrgia al complex de la vitamina B ||| al·lèrgia al grup de la vitamina B			al·lèrgia al complex vitamínic B	al·lèrgia a les vitamines B ||| al·lèrgia a les vitamines del complex B ||| al·lèrgia a les vitamines del grup B ||| al·lèrgia al complex de la vitamina B ||| al·lèrgia al grup de la vitamina B
1251	al·lèrgia al corc del blat (Sitophilus granarius) ||| al·lèrgia al corc dels cereals (Sitophilus granarius)	ca	01012021		al·lèrgia al corc del blat (Sitophilus granarius) ||| al·lèrgia al corc dels cereals (Sitophilus granarius)			al·lèrgia al corc del blat (Sitophilus granarius)	al·lèrgia al corc dels cereals (Sitophilus granarius)
1252	al·lèrgia al coriandre (Coriandrum sativum) ||| al·lèrgia al celiandre (Coriandrum sativum)	ca	01012021		al·lèrgia al coriandre (Coriandrum sativum) ||| al·lèrgia al celiandre (Coriandrum sativum)			al·lèrgia al coriandre (Coriandrum sativum)	al·lèrgia al celiandre (Coriandrum sativum)
1253	al·lèrgia al cranc de riu (Astacus astacus)	ca	01012021		al·lèrgia al cranc de riu (Astacus astacus)			al·lèrgia al cranc de riu (Astacus astacus)	
